A!NET_NAME!REFDES!PIN_NUMBER!FUNC_LOGICAL_PATH!COMP_DEVICE_TYPE!FUNC_SCH_SIZE!FUNC_HAS_FIXED_SIZE!FUNC_DES!PIN_NO_SWAP_PIN!PIN_NO_PIN_ESCAPE!PIN_PIN_ESCAPE!PIN_NO_DRC!PIN_NO_SHAPE_CONNECT!
J!c:/users/benja/appdata/roaming/spb_data/cdssetup/workspace/projects/byggernnode1/allegro/byggernnode1.brd!Tue Nov  5 00:52:40 2024!0.0000!0.0000!533.4000!431.8000!0.0001!millimeters!BYGGERNNODE1!28.800000 mil!4!UP TO DATE!
S!ALE!IC4!30!@byggernnode1.schematic1(sch_1):ins102@\atmega162-16pu\.\atmega162-16pu.normal\(chips)!ATMEGA162-16PU_DIPS1544W70P254L5080H530Q40N_4.826 MM_ATMEGA162-16PU!!!F32!!!!!!
S!!IC4!29!@byggernnode1.schematic1(sch_1):ins102@\atmega162-16pu\.\atmega162-16pu.normal\(chips)!ATMEGA162-16PU_DIPS1544W70P254L5080H530Q40N_4.826 MM_ATMEGA162-16PU!!!F32!!!!!!
S!RESET!IC4!9!@byggernnode1.schematic1(sch_1):ins102@\atmega162-16pu\.\atmega162-16pu.normal\(chips)!ATMEGA162-16PU_DIPS1544W70P254L5080H530Q40N_4.826 MM_ATMEGA162-16PU!!!F32!!!!!!
S!5V!IC4!40!@byggernnode1.schematic1(sch_1):ins102@\atmega162-16pu\.\atmega162-16pu.normal\(chips)!ATMEGA162-16PU_DIPS1544W70P254L5080H530Q40N_4.826 MM_ATMEGA162-16PU!!!F32!!!!!!
S!N16537!IC4!19!@byggernnode1.schematic1(sch_1):ins102@\atmega162-16pu\.\atmega162-16pu.normal\(chips)!ATMEGA162-16PU_DIPS1544W70P254L5080H530Q40N_4.826 MM_ATMEGA162-16PU!!!F32!!!!!!
S!N01551!IC4!18!@byggernnode1.schematic1(sch_1):ins102@\atmega162-16pu\.\atmega162-16pu.normal\(chips)!ATMEGA162-16PU_DIPS1544W70P254L5080H530Q40N_4.826 MM_ATMEGA162-16PU!!!F32!!!!!!
S!LSB0!IC5!2!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!ADDRESSLATCH0!IC5!19!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!LSB1!IC5!3!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!ADDRESSLATCH1!IC5!18!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!LSB2!IC5!4!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!ADDRESSLATCH2!IC5!17!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!LSB3!IC5!5!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!ADDRESSLATCH3!IC5!16!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!LSB4!IC5!6!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!ADDRESSLATCH4!IC5!15!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!LSB5!IC5!7!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!ADDRESSLATCH5!IC5!14!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!LSB6!IC5!8!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!ADDRESSLATCH6!IC5!13!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!LSB7!IC5!9!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!ADDRESSLATCH7!IC5!12!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!GND!IC5!10!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!ALE!IC5!11!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!GND!IC5!1!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!5V!IC5!20!@byggernnode1.schematic1(sch_1):ins336@sn74als573cn.\sn74als573cn.normal\(chips)!SN74ALS573CN_DILB20P223TLF_5.08 MM_SN74ALS573CN!!!F31!!!!!!
S!!IC6!8!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!N21392!IC6!10!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!!IC6!13!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!N21404!IC6!15!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!N21404!IC6!11!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!N21392!IC6!16!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!GND!IC6!6!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!GND!IC6!9!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!UART_RX!IC6!4!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!RS232_RX!IC6!3!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!!IC6!19!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!!IC6!20!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!UART_TX!IC6!2!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!RS232_TX!IC6!5!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!!IC6!1!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!!IC6!18!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!!IC6!14!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!N21380!IC6!17!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!N21380!IC6!12!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!5V!IC6!7!@byggernnode1.schematic1(sch_1):ins95527@\max233cpp+\.\max233cpp+.normal\(chips)!MAX233CPP+_DILB20P223TLF_4.572 MM_MAX233CPP+!!!F30!!!!!!
S!GND!H1!1!@byggernnode1.schematic1(sch_1):ins89848@\9774015960r\.\9774015960r.normal\(chips)!9774015960R_9774015960R_1.6 MM_MOUNT!!!F38!!!!!!
S!GND!H2!1!@byggernnode1.schematic1(sch_1):ins89870@\9774015960r\.\9774015960r.normal\(chips)!9774015960R_9774015960R_1.6 MM_MOUNT!!!F37!!!!!!
S!GND!H3!1!@byggernnode1.schematic1(sch_1):ins89900@\9774015960r\.\9774015960r.normal\(chips)!9774015960R_9774015960R_1.6 MM_MOUNT!!!F36!!!!!!
S!VIN!C2!1!@byggernnode1.schematic1(sch_1):ins14093@\865080457015\.\865080457015.normal\(chips)!865080457015_CAPAE1030X1050N_10.5 MM_865080457015!!!F45!!!!!!
S!GND!C2!2!@byggernnode1.schematic1(sch_1):ins14093@\865080457015\.\865080457015.normal\(chips)!865080457015_CAPAE1030X1050N_10.5 MM_865080457015!!!F45!!!!!!
S!5V!C1!1!@byggernnode1.schematic1(sch_1):ins14696@\865080253012\.\865080253012.normal\(chips)!865080253012_CAPAE830X1050N_10.5 MM_865080253012!!!F75!!!!!!
S!GND!C1!2!@byggernnode1.schematic1(sch_1):ins14696@\865080253012\.\865080253012.normal\(chips)!865080253012_CAPAE830X1050N_10.5 MM_865080253012!!!F75!!!!!!
S!5V!C33!1!@byggernnode1.schematic1(sch_1):ins87839@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F62!!!!!!
S!GND!C33!2!@byggernnode1.schematic1(sch_1):ins87839@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F62!!!!!!
S!5V!C32!1!@byggernnode1.schematic1(sch_1):ins86491@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F63!!!!!!
S!GND!C32!2!@byggernnode1.schematic1(sch_1):ins86491@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F63!!!!!!
S!JOYSTICK_BTN!C17!1!@byggernnode1.schematic1(sch_1):ins14968@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F69!!!!!!
S!GND!C17!2!@byggernnode1.schematic1(sch_1):ins14968@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F69!!!!!!
S!PAD_BTN_L!C18!1!@byggernnode1.schematic1(sch_1):ins15269@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F68!!!!!!
S!GND!C18!2!@byggernnode1.schematic1(sch_1):ins15269@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F68!!!!!!
S!PAD_BTN_R!C16!1!@byggernnode1.schematic1(sch_1):ins15310@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F70!!!!!!
S!GND!C16!2!@byggernnode1.schematic1(sch_1):ins15310@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F70!!!!!!
S!5V!C5!1!@byggernnode1.schematic1(sch_1):ins15846@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F60!!!!!!
S!GND!C5!2!@byggernnode1.schematic1(sch_1):ins15846@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F60!!!!!!
S!5V!C6!1!@byggernnode1.schematic1(sch_1):ins15958@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F59!!!!!!
S!GND!C6!2!@byggernnode1.schematic1(sch_1):ins15958@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F59!!!!!!
S!RESET!C8!1!@byggernnode1.schematic1(sch_1):ins19509@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F58!!!!!!
S!GND!C8!2!@byggernnode1.schematic1(sch_1):ins19509@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F58!!!!!!
S!5V!C22!1!@byggernnode1.schematic1(sch_1):ins22092@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F67!!!!!!
S!GND!C22!2!@byggernnode1.schematic1(sch_1):ins22092@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F67!!!!!!
S!5V!C30!1!@byggernnode1.schematic1(sch_1):ins28941@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F64!!!!!!
S!GND!C30!2!@byggernnode1.schematic1(sch_1):ins28941@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F64!!!!!!
S!5V!C14!1!@byggernnode1.schematic1(sch_1):ins29933@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F72!!!!!!
S!GND!C14!2!@byggernnode1.schematic1(sch_1):ins29933@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F72!!!!!!
S!5V!C15!1!@byggernnode1.schematic1(sch_1):ins29987@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F71!!!!!!
S!GND!C15!2!@byggernnode1.schematic1(sch_1):ins29987@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F71!!!!!!
S!5V!C4!1!@byggernnode1.schematic1(sch_1):ins32058@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F61!!!!!!
S!GND!C4!2!@byggernnode1.schematic1(sch_1):ins32058@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F61!!!!!!
S!JOYSTICKX!C26!1!@byggernnode1.schematic1(sch_1):ins36250@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F65!!!!!!
S!GND!C26!2!@byggernnode1.schematic1(sch_1):ins36250@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F65!!!!!!
S!JOYSTICKY!C25!1!@byggernnode1.schematic1(sch_1):ins36319@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F66!!!!!!
S!GND!C25!2!@byggernnode1.schematic1(sch_1):ins36319@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F66!!!!!!
S!5V!C12!1!@byggernnode1.schematic1(sch_1):ins62668@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F73!!!!!!
S!GND!C12!2!@byggernnode1.schematic1(sch_1):ins62668@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F73!!!!!!
S!5V!C10!1!@byggernnode1.schematic1(sch_1):ins66487@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F74!!!!!!
S!GND!C10!2!@byggernnode1.schematic1(sch_1):ins66487@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_10U!!!F74!!!!!!
S!5V!C31!1!@byggernnode1.schematic1(sch_1):ins86467@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F48!!!!!!
S!GND!C31!2!@byggernnode1.schematic1(sch_1):ins86467@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F48!!!!!!
S!N01323!C27!1!@byggernnode1.schematic1(sch_1):ins17521@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F52!!!!!!
S!GND!C27!2!@byggernnode1.schematic1(sch_1):ins17521@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F52!!!!!!
S!N17634!C28!1!@byggernnode1.schematic1(sch_1):ins17567@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F51!!!!!!
S!GND!C28!2!@byggernnode1.schematic1(sch_1):ins17567@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F51!!!!!!
S!N01551!C19!1!@byggernnode1.schematic1(sch_1):ins18299@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F55!!!!!!
S!GND!C19!2!@byggernnode1.schematic1(sch_1):ins18299@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F55!!!!!!
S!N16537!C20!1!@byggernnode1.schematic1(sch_1):ins18323@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F54!!!!!!
S!GND!C20!2!@byggernnode1.schematic1(sch_1):ins18323@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F54!!!!!!
S!5V!C21!1!@byggernnode1.schematic1(sch_1):ins22432@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F53!!!!!!
S!GND!C21!2!@byggernnode1.schematic1(sch_1):ins22432@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F53!!!!!!
S!5V!C29!1!@byggernnode1.schematic1(sch_1):ins29187@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F50!!!!!!
S!GND!C29!2!@byggernnode1.schematic1(sch_1):ins29187@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F50!!!!!!
S!5V!C13!1!@byggernnode1.schematic1(sch_1):ins29909@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F56!!!!!!
S!GND!C13!2!@byggernnode1.schematic1(sch_1):ins29909@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F56!!!!!!
S!5V!C3!1!@byggernnode1.schematic1(sch_1):ins32034@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F49!!!!!!
S!GND!C3!2!@byggernnode1.schematic1(sch_1):ins32034@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F49!!!!!!
S!5V!C7!1!@byggernnode1.schematic1(sch_1):ins32888@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F47!!!!!!
S!GND!C7!2!@byggernnode1.schematic1(sch_1):ins32888@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F47!!!!!!
S!5V!C11!1!@byggernnode1.schematic1(sch_1):ins62644@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F57!!!!!!
S!GND!C11!2!@byggernnode1.schematic1(sch_1):ins62644@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F57!!!!!!
S!5V!C9!1!@byggernnode1.schematic1(sch_1):ins66463@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F46!!!!!!
S!GND!C9!2!@byggernnode1.schematic1(sch_1):ins66463@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_20P!!!F46!!!!!!
S!SLIDERL2!C23!1!@byggernnode1.schematic1(sch_1):ins46205@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_100N!!!F44!!!!!!
S!GND!C23!2!@byggernnode1.schematic1(sch_1):ins46205@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_100N!!!F44!!!!!!
S!SLIDERR!C24!1!@byggernnode1.schematic1(sch_1):ins46245@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_100N!!!F43!!!!!!
S!GND!C24!2!@byggernnode1.schematic1(sch_1):ins46245@\885012107010\.\885012107010.normal\(chips)!885012107010_CAPC2012X145N_1.45 MM_100N!!!F43!!!!!!
S!CANH!CAN_CONN1!1!@byggernnode1.schematic1(sch_1):ins47865@\952-2263-nd\.\m20-9990345.normal\(sch_1)!M20-9990345_CONN_M20-99903XX_HRW_CONN_003P_000C_1!!!F42!!!!!!
S!CANL!CAN_CONN1!2!@byggernnode1.schematic1(sch_1):ins47865@\952-2263-nd\.\m20-9990345.normal\(sch_1)!M20-9990345_CONN_M20-99903XX_HRW_CONN_003P_000C_1!!!F42!!!!!!
S!GND!CAN_CONN1!3!@byggernnode1.schematic1(sch_1):ins47865@\952-2263-nd\.\m20-9990345.normal\(sch_1)!M20-9990345_CONN_M20-99903XX_HRW_CONN_003P_000C_1!!!F42!!!!!!
S!N34889!JOYSTICK_CONN1!1!@byggernnode1.schematic1(sch_1):ins34365@\952-2263-nd\.\m20-9990345.normal\(sch_1)!M20-9990345_CONN_M20-99903XX_HRW_CONN_003P_000C_1!!!F41!!!!!!
S!N34393!JOYSTICK_CONN1!2!@byggernnode1.schematic1(sch_1):ins34365@\952-2263-nd\.\m20-9990345.normal\(sch_1)!M20-9990345_CONN_M20-99903XX_HRW_CONN_003P_000C_1!!!F41!!!!!!
S!JOYSTICK_BTN!JOYSTICK_CONN1!3!@byggernnode1.schematic1(sch_1):ins34365@\952-2263-nd\.\m20-9990345.normal\(sch_1)!M20-9990345_CONN_M20-99903XX_HRW_CONN_003P_000C_1!!!F41!!!!!!
S!GND!IC1!2!@byggernnode1.schematic1(sch_1):ins13066@mc7805actg.\mc7805actg.normal\(chips)!MC7805ACTG_TO254P482X997X2018-3P_4.82 MM_MC7805ACTG!!!F35!!!!!!
S!VIN!IC1!1!@byggernnode1.schematic1(sch_1):ins13066@mc7805actg.\mc7805actg.normal\(chips)!MC7805ACTG_TO254P482X997X2018-3P_4.82 MM_MC7805ACTG!!!F35!!!!!!
S!5V!IC1!3!@byggernnode1.schematic1(sch_1):ins13066@mc7805actg.\mc7805actg.normal\(chips)!MC7805ACTG_TO254P482X997X2018-3P_4.82 MM_MC7805ACTG!!!F35!!!!!!
S!ADDRESSLATCH7!J2!10!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!ADDRESSLATCH6!J2!9!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!N58531!J2!21!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!N58523!J2!23!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!N71765!J2!2!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!ADDRESSLATCH5!J2!8!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!ADDRESSLATCH4!J2!7!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!ADDRESSLATCH3!J2!6!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!ADDRESSLATCH2!J2!5!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!ADDRESSLATCH1!J2!4!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
S!ADDRESSLATCH0!J2!3!@byggernnode1.schematic1(sch_1):ins56929@byggernnode1.\ed281dt_1.normal\(chips)!ED281DT_1_DIPS762W80P254L3556H525Q28N_5.25 MM_ED281DT!!!F26!!!!!!
